FD_fpz,FD_pz,alpha_fpz,a1_fpz,a2_fpz,alpha_pz,a1_pz,a2_pz,shannon_fpz,shannon_pz,ApEn_Fpz,ApEn_pz,Samp_En_m0_Fpz,Samp_En_m1_Fpz,Samp_En_m0_pz,Samp_En_m1_pz,zcr_Fpz,zcr_pz,Kurt_Fpz,Skew_Fpz,Kurt_pz,Skew_pz,y,mse-fpz-1,mse-fpz-2,mse-fpz-3,mse-fpz-4,mse-fpz-5,mse-fpz-6,mse-fpz-7,mse-fpz-8,mse-fpz-9,mse-pz-1,mse-pz-2,mse-pz-3,mse-pz-4,mse-pz-5,mse-pz-6,mse-pz-7,mse-pz-8,mse-pz-9,act_Fpz,mob_Fpz,comp_Fpz,act_pz,mob_pz,comp_pz
1.324906302880204,1.5925279273229234,1.057573236151142,1.4282315656905966,0.6588156837257803,0.9622788916285911,1.0354970266491987,0.7524184488855781,6.901339724553896,7.137544346562889,0.7377143253297644,1.7441383493369234,0.6760770254441245,0.5962651870937906,1.837841725835328,1.7888638000758916,0.092697565855285,0.2817605868622874,1.8383180664284493,-0.380947834167281,1.1011780253538692,-0.0552913207346819,1,0.5962651870937906,0.6461468898826335,0.7256768866377813,0.7964813732041142,0.897763301287507,0.9545060934954784,0.9737128781091504,1.0351685556812458,1.0802623808215686,1.7888638000758916,1.7002910200231651,1.654165415291199,1.7275507485819257,1.7892959179269985,1.7825332025277023,1.837596407873353,1.9860024476724456,1.997673984881133,1.3611902528267459,0.24423285349198384,5.556921273968424,0.321342465303795,0.8018896586005678,2.130024659023826
1.3487041721755986,1.6112832005568305,1.0780879201124691,1.4724123741645532,0.5850574655096636,0.900991562519029,1.0236043004571456,0.707265607554236,6.742488409102187,7.242662835645039,0.7907117293935575,1.832124760098848,0.7351773707838154,0.6664866985112707,1.974290489693128,1.9001591692780544,0.0880293431143714,0.2970990330110036,3.861413358810887,-0.7560165846019926,0.1457477257198216,0.0891141209228316,1,0.6664866985112707,0.7137234209427947,0.7789515371978186,0.8120717732909674,0.8939631091764674,0.9912457542834175,1.0198015720507445,1.0609593894581275,1.1304803196001982,1.9001591692780544,1.761000738221457,1.740056563612734,1.7974354126795795,1.9125868308426808,1.98102179328495,2.0070449006089017,2.015120000797913,1.956012407945002,1.096033763592087,0.25987831566471037,5.591308351876773,0.23959332659290147,0.9009346039918952,1.8988468847155735
1.345906557573483,1.595583724093645,1.1345735200801574,1.4676757117815196,0.7427285177962137,0.9893182760387536,1.0034508932080817,0.908354149014442,6.716452022764728,7.17671493326786,0.7298360823707459,1.7177233567724786,0.6397843866269414,0.5755068765819762,1.8097277521963355,1.7371535601907753,0.081027009003001,0.2774258086028676,3.717379923592281,-0.8123737438485478,0.6990255376772416,-0.1182275577832634,1,0.5755068765819762,0.6369452735702869,0.7245321208311454,0.7890449608007765,0.8399694281345429,0.8612443235222165,0.8767772991309813,0.901043454824036,0.9184579840604756,1.7371535601907753,1.7112097717787154,1.6558300799745893,1.732720239153599,1.709549762579225,1.844669208097304,1.718179909664512,1.8301091931468083,1.7704819165540202,1.808862213042655,0.22782807442606343,6.219740230931524,0.3671156787928927,0.8597081491921023,1.9942001775357054
1.2854281024954584,1.5496390018283248,1.070091508684893,1.4759414913711482,0.573898262135889,1.0193687852297884,1.1028106106558604,0.7696138915443393,7.249375516101269,7.180288578099996,0.5839633959903594,1.5799728137829652,0.5184155386978685,0.4563921736021969,1.6350396343039633,1.4964514217945366,0.0490163387795931,0.2307435811937312,0.1188443882573375,-0.3713158315131937,0.7693066132912891,0.1281044353695034,1,0.4563921736021969,0.5903344946088882,0.7372734271896593,0.8500945284085129,0.956237518409628,1.0674678921294751,1.1577487746269068,1.2698991172627891,1.36564603446706,1.4964514217945366,1.5700959378413872,1.5960955787940705,1.604403261523512,1.6723925119154923,1.603990865651221,1.747846057773245,1.844432186540504,1.7546372632021183,4.9712742860384305,0.17778534277881483,6.536952269619048,0.4527576890277667,0.8278701837829268,2.079161036755321
1.364662892954296,1.6051749046667907,1.0216590779579244,1.3877881612996326,0.6213844761695912,0.977906743244026,0.996986317833159,0.7703483342371846,7.048583840798233,7.194207639399176,0.8574598218624021,1.7412798400630756,0.7950957227803926,0.6755861068886206,1.846092177704816,1.7140502777515478,0.1040346782260753,0.2927642547515838,1.074647564993202,-0.6474702496370965,0.5912107198786307,-0.0417860806206786,1,0.6755861068886206,0.7266543860639296,0.8414467993916906,0.8915847399302476,1.0038419745699845,1.0679806201257438,1.1950544836498291,1.2012954265552198,1.3377874414135884,1.7140502777515478,1.6894049777301647,1.7525207797574631,1.7773228396396146,1.7686644747496767,1.8221935312553883,1.8105897994052595,1.8497067132737732,1.969532200596952,2.5992020435492256,0.2750400603616442,5.159569720617402,0.6084148515025718,0.9986774566867512,1.7415377359315578
1.382367149605874,1.598864223599902,1.0076449848648652,1.4007012917492934,0.6507636259316161,0.8625084817425954,0.9757359557341776,0.6434770392513975,7.038267833728842,7.100891218524306,0.8894233470682948,1.7286422045427248,0.7791156778559487,0.6389844977210991,1.8542518884611403,1.7298566063808778,0.1063687895965321,0.3214404801600533,0.9560006034699712,-0.1250874593813971,1.1292847014765526,0.1432319130649726,1,0.6389844977210991,0.6670431966021229,0.7898674809159055,0.8567086506260476,0.9319346469069618,0.9078463564301634,0.9731144936093596,1.039712051801657,1.1118856481079524,1.7298566063808778,1.7455249997198707,1.7770478535939431,1.8384326828716733,1.8101645816359264,1.761430586301128,1.8108633456762844,1.903087764550972,1.9022841234366497,2.022621267031128,0.29327258187905975,5.010338271123462,0.5810899306292386,1.1251327124368895,1.5466844393640369
1.296641421010415,1.5612972097994915,1.151597808826042,1.559818453359895,0.6898219607791914,1.0286589665915375,1.0816861076211957,0.8628471492757935,7.1372832193409765,6.992696157518557,0.6136466312658673,1.5849704099037476,0.5564542706047203,0.4815794070461737,1.6526486341607654,1.4518941141560762,0.0573524508169389,0.2704234744914972,0.4605906468892904,0.1351607277925205,2.4683897654587623,-0.1182123766764967,1,0.4815794070461737,0.5349986633998645,0.6450203528684471,0.7653785241566574,0.8561904240175264,0.936559059545762,1.0130400530694217,1.1163437825286004,1.1771784801104717,1.4518941141560762,1.4781364173913685,1.4842710117610165,1.581714369334012,1.5855026977718834,1.7396572129055272,1.644246112881195,1.6541066552605823,1.7565639773243944,3.5338542011172493,0.18041263055839046,7.651894968593425,0.5754132058965727,1.0176147067159393,1.754119767774973
1.3829837348534206,1.6445554960817932,1.1647570507395213,1.4168326946897625,0.829406817117467,0.98008180649989,0.9224319572685163,0.956059569118013,7.005484149199311,7.102925035872524,0.883828745323604,1.8122488803659431,0.8423167914591881,0.7226534517989688,1.9527951160351416,1.883168654562935,0.1030343447815938,0.3547849283094365,1.5169202478065715,-0.2364759013069431,1.306422303746218,-0.0471484333117264,1,0.7226534517989688,0.707501205986604,0.7658958829482865,0.8379139392503879,0.9216016403794794,0.9786981639326244,1.077085087111262,1.1043479624316748,1.144912313640362,1.883168654562935,1.8058982675946509,1.7047101667729616,1.6965128642354113,1.7300256072024185,1.7062029498750462,1.665362153598822,1.724097241367926,1.7751372236328506,1.2083376449925367,0.2848535293213305,5.411272817810547,0.37419213562457054,1.0594898307888854,1.6466878368048579
1.3831199442406628,1.6269830038962805,1.0635643750421466,1.4177206051075208,0.7318242694693766,0.9065271169503816,0.9433615839362304,0.8075945533429693,6.512169106556059,7.109411484765157,0.8186420661946037,1.773255421777188,0.7710734840143358,0.6680662853179289,1.906035683189788,1.8007959020519833,0.1280426808936312,0.3421140380126709,5.039366410069839,-0.3620705061169543,1.2590658336482878,-0.0970348069414793,1,0.6680662853179289,0.6699615436254269,0.7245340364569994,0.7614402637014263,0.8767347528623922,0.9108524336702392,0.9726790545071516,1.0226654826431816,1.082417602748129,1.8007959020519833,1.78617944926588,1.8334927492356143,1.7250498505826743,1.7314162063920735,1.6914380364347792,1.7646956500481248,1.7165816751607097,1.8396344829850184,1.4858886631375592,0.2702550186331973,5.45805194863974,0.3700461759950553,1.0096764263303197,1.7081992968865114
1.344040748328232,1.5608742620172082,1.0639840156493057,1.4573602376674868,0.5750843109709836,1.0686517021108357,1.0792740453969198,0.8946165759404608,6.775747621040079,7.1475260836985,0.7384920132171895,1.6286759383300975,0.6725648259243165,0.5661506587586334,1.6719634240611934,1.5487814711752956,0.0920306768922974,0.2380793597865955,2.728727366990305,-0.2494038389749752,0.9941337435614744,-0.1033612071546087,1,0.5661506587586334,0.5941664145583313,0.6615702285376089,0.7157456906752531,0.8012723947879855,0.8835037676617817,0.9436068206997024,1.0293915201207815,1.0578088587626926,1.5487814711752956,1.5302348553129148,1.5323642181196824,1.540010884255551,1.5379819920352038,1.5986539845427807,1.6036811047039097,1.5595076498128384,1.5816905376369577,2.832497989301893,0.25034403424656115,5.923801597778386,0.5926475660586862,0.8570602573575828,2.0068504705851766
1.4101086598339838,1.6243409082365317,1.0241184946274715,1.3810015882655873,0.6300565395865453,0.965979590433653,0.879126634980447,0.8186036273357461,7.103049793493476,7.058536924881134,1.0240016087637769,1.737684422700687,0.952143065057356,0.7733247727708747,1.844425123554885,1.6644043088649216,0.1143714571523841,0.3297765921973991,0.6963735033249323,-0.4190103717820914,1.586947489226577,0.0739619865659071,1,0.7733247727708747,0.7658216854743908,0.8140752608208134,0.9046548375922008,0.9910407918917328,1.1071934718160414,1.224884999530949,1.3211759983765494,1.4285079422300433,1.6644043088649216,1.6972226841183484,1.716450493489699,1.7089410840620818,1.717167440152391,1.6879838960187212,1.757042033156998,1.7484886944920852,1.7649208821162723,4.781708473085287,0.38265833465485294,4.221017773756165,0.981888179724883,1.145444761012114,1.5386308411180876
1.4476441547686676,1.6193540076364463,0.9594388623257496,1.3185043073998657,0.5967532376964705,1.037951538266433,0.883994800142557,0.9826098413450556,7.213362019288615,7.128737778808922,1.13854283927328,1.7923336461013992,1.1094624090811598,0.9683671102833014,1.8985039562814137,1.8270901367675725,0.1100366788929643,0.3337779259753251,0.2071855068833108,-0.0875445324763116,0.9087785559132286,-0.1327900383737735,1,0.9683671102833014,0.917653855399104,0.97449477771773,1.0342866426546786,1.0716742637210086,1.1815876232624185,1.3493871046314918,1.4787926732064198,1.4793993064556692,1.8270901367675725,1.8375908703931785,1.7302178825639385,1.7354655324603618,1.7127365300318913,1.6782134117727334,1.697770212357683,1.7433029537966942,1.7313069538685455,5.458629099282065,0.39757042464995823,4.11145550337258,1.429032945745872,1.0609549101525066,1.63683685520117
1.4230797492732774,1.6157093115115668,0.896789801738265,1.3475512498263564,0.4549843124978494,0.9097434221576106,0.8599885939455949,0.8417735069857062,7.315560921349002,7.079715735819365,1.0842213450737646,1.834239299761765,1.0602632923742203,0.936120232434556,1.9526640215717064,1.8632983783688013,0.1013671223741247,0.3647882627542514,-0.317188947793944,-0.3983165823908363,1.5422038746883873,0.1995503113832117,1,0.936120232434556,0.8899740241788625,0.928941703803928,1.0013057187500412,1.1681808887936391,1.26707332720065,1.4381296105344292,1.516246527122552,1.681987520709309,1.8632983783688013,1.9268013871271572,1.8719907258771504,1.867915800172844,1.8751853292514984,1.7480807541006211,1.8354942698548045,1.922289597439354,1.8580050711739768,6.027315406000397,0.3461423590476942,4.463601987500245,1.4622049746429466,1.210361020357876,1.4361796437564822
