FD_fpz,FD_pz,alpha_fpz,a1_fpz,a2_fpz,alpha_pz,a1_pz,a2_pz,shannon_fpz,shannon_pz,ApEn_Fpz,ApEn_pz,Samp_En_m0_Fpz,Samp_En_m1_Fpz,Samp_En_m0_pz,Samp_En_m1_pz,zcr_Fpz,zcr_pz,Kurt_Fpz,Skew_Fpz,Kurt_pz,Skew_pz,y,mse-fpz-1,mse-fpz-2,mse-fpz-3,mse-fpz-4,mse-fpz-5,mse-fpz-6,mse-fpz-7,mse-fpz-8,mse-fpz-9,mse-pz-1,mse-pz-2,mse-pz-3,mse-pz-4,mse-pz-5,mse-pz-6,mse-pz-7,mse-pz-8,mse-pz-9,act_Fpz,mob_Fpz,comp_Fpz,act_pz,mob_pz,comp_pz
1.489412860096688,1.64267705979253,1.010483623376536,1.276545428810878,0.5710298117306396,0.8520116239644939,0.8894038092132327,0.6564993053730211,6.829776975068255,7.216023243954055,1.3702732452769246,1.8780631484715,1.353921744800243,1.273333411715882,2.02862043282736,1.97042246619495,0.2230743581193731,0.3631210403467823,2.898413853688453,-0.0623256360149111,0.5721574869257822,-0.0133029427475961,1,1.273333411715882,1.2246499115180831,1.1399563203771104,1.1781960556117417,1.2265444669690335,1.1853266400665132,1.311503761021776,1.3215729468592077,1.3566095204983035,1.97042246619495,1.9558507370628493,1.944149825384228,1.9848836914835823,1.9953295517180725,1.9959036117279656,1.9164596856637168,1.8904713173380456,1.8354218106722875,0.6957780304680224,0.6863406389693519,2.5041350133792757,0.248102804226133,1.1178431886421816,1.540847897833326
1.4982012376353189,1.6299495775817363,1.0930511768569091,1.22457002369983,0.7726099554689739,0.836913541079466,0.86820228858165,0.7452081188305619,7.040119695475951,7.164222625790185,1.4468614223104557,1.844073266827225,1.4707474741449251,1.383471769211582,1.9774252906270648,1.9148087115669516,0.2030676892297432,0.3504501500500167,1.5153897379999393,-0.0800477914064502,0.8713631927350423,0.017736028885186,1,1.383471769211582,1.3425349638135875,1.2947395300187965,1.31597255900291,1.371396492542233,1.381927066207345,1.4318763004180266,1.4675967039820503,1.4784554180624834,1.9148087115669516,1.95547912488317,1.9446464891600308,1.970936701722484,2.0557096046445635,1.953317130224587,2.100489754295287,2.0711514270041618,2.002130252057474,0.6066172207807293,0.6492743652896611,2.613306486740779,0.22434317122562455,1.0982292942221854,1.5504168640630362
1.516150000062266,1.63725495490667,1.0751546714950015,1.2489252337935466,0.7329021725907576,0.8197908720924934,0.8676584251767558,0.6804635480222319,6.914639059400444,7.188286454428417,1.4531895280332177,1.8845793635870451,1.457356199956651,1.3900742784603173,2.0198231090877883,1.980003531018437,0.2317439146382127,0.3677892630876959,2.1767887821942637,0.1373961776901577,0.5908252395755857,-0.0629041992660475,1,1.3900742784603173,1.2687708117850331,1.1781887176037231,1.211935885545633,1.2547556482251128,1.245883190963649,1.258967158869812,1.3533290634021589,1.3498831867648182,1.980003531018437,1.9856953768424468,1.9759747795590985,2.015310694604349,1.9934295490812677,1.9958856559888625,1.9144372091730355,2.0796446267744737,1.9583792729552685,0.5747399778427927,0.6641198987079677,2.5796835537807743,0.21778942289980327,1.1397730272397175,1.5019069859450895
1.5309112737086177,1.6324396369275491,0.9060043881285804,1.0830207626108783,0.6987221637831887,0.8373852524401103,0.8892151560144415,0.7015340225735555,6.899837657836017,7.211634866384242,1.6289960341157237,1.877006356226515,1.6872267894725097,1.6203483165233137,1.997633165514601,1.9687787586549963,0.2800933644548182,0.3444481493831277,2.821084591571553,0.3027754436739493,0.4943036525797586,0.1217603956979593,1,1.6203483165233137,1.628251085229005,1.6002396428928325,1.5758496444749115,1.5824492602849929,1.6439510062477256,1.5991946386235132,1.5977490769150655,1.6441023858623631,1.9687787586549963,1.9948777908949615,1.9402178592009192,1.9816583465456936,1.9645908845006752,2.07743552295297,1.891148840697454,2.1402775696314453,1.971064432482584,0.4438005178456377,0.9735790181975625,1.7789845645990356,0.18952643415495285,1.0514587404314142,1.5979216129660059
1.5046849731577034,1.6364693045670435,0.9861061202332626,1.2510580913480929,0.5409040203770267,0.903187653943358,0.9020036894687992,0.7415133054501806,6.939804462153616,7.222598717430998,1.4718874389954522,1.873743509557011,1.5047598457977345,1.430615635034499,1.994169592978456,1.944074862684079,0.2150716905635211,0.3374458152717572,2.6331599559185763,-0.2890601412315079,0.2888622673933816,-0.0326207151864728,1,1.430615635034499,1.331444255917604,1.3268473681841186,1.3131940107827604,1.3398876231136816,1.361370672711628,1.3945550230358392,1.406231673113959,1.5244412518809125,1.944074862684079,1.9155220796043704,1.927417706513986,1.872476671310057,1.9846145303906015,1.925267004329703,1.994081272232961,1.9056997616397997,1.92146013491314,0.5345222577571039,0.758592098328294,2.2740208607859143,0.19097029701864274,1.0558614917013927,1.608003631997036
1.503451028069252,1.6273306602997033,1.0841014337200463,1.2168703838681003,0.8508790649659775,0.9018531699623052,0.8739807546578282,0.7986710213938923,6.9269399391314685,7.161566429122146,1.3408504529865848,1.838226813450869,1.3281290999737962,1.2439692726932263,1.971693177537109,1.9126694000737905,0.2304101367122374,0.347782594198066,1.564898893029012,-0.1465862483045014,0.8398932865492119,0.1448202256417968,1,1.2439692726932263,1.1503890218070827,1.0904508006514797,1.0397786026829612,1.1328375017755423,1.15482376550512,1.143052836576225,1.1717620146163388,1.2396350653516215,1.9126694000737905,1.9021804902328077,1.8858955352063345,1.8598180470884245,1.8945618292165292,1.9568075351643557,1.927490119180882,1.8773327795487045,1.965199313030186,0.8128227504345408,0.6589504569407633,2.6502175356037374,0.2787406259207395,1.092155290018644,1.5664512842459883
1.5019521680722496,1.5882910111414206,1.0697263022120878,1.2315711053232348,0.7343369668393473,0.8630608098026159,0.9242929628538926,0.5952010861945665,6.91308877990299,7.067099918766047,1.38769058081348,1.7946300027039204,1.3904987323817324,1.26592044989612,1.8862115939034687,1.8049146509723129,0.2104034678226075,0.3187729243081027,2.6354470012441205,-0.4373565065870624,1.5906157878407052,-0.0005262377200914,1,1.26592044989612,1.2321279913883183,1.2510616270926933,1.2355351556371366,1.3461921362099305,1.305001964620898,1.4275637928338891,1.4325909879456338,1.400626405915078,1.8049146509723129,1.8417935384808533,1.887225704613846,1.88775766846891,1.918129844310557,1.869107057423901,1.7807028616667793,1.9147408154902907,2.004451448515321,0.7469774548730154,0.7495422054302234,2.3323736363363756,0.30022996327773854,1.0934308525866696,1.5797250522497615
1.5207220747207593,1.641670520446836,1.007631353177787,1.211824272337949,0.725505277860174,0.7723435705625917,0.8156490802045734,0.6078997261498524,6.964797387474819,7.191249608397017,1.5049069017505934,1.9077743295933347,1.5130003369797815,1.4500335299841665,2.0333837675591218,2.015543955933568,0.2510836945648549,0.3857952650883627,2.180794362899208,0.1464432302650224,0.5140902015301814,-0.105772387441534,1,1.4500335299841665,1.3711100809917616,1.3064709964832784,1.31703661715916,1.3565462510345483,1.427835830466541,1.4277687244726531,1.5034000196722248,1.5626186962362818,2.015543955933568,1.9891786007345145,2.077243787455558,1.9924465319720104,1.9254458352481048,2.005114861373344,2.12051903617086,1.9023063435753795,1.9717472594124947,0.5020669395577859,0.8081971175179218,2.1417269186159373,0.21769966078434053,1.1495990964737888,1.4765670732220302
1.5357296767263662,1.6279805761179278,0.9569051104228652,1.185327948926258,0.6080284856421634,0.8216362541104414,0.8877255514288064,0.6186813484337104,6.961971381138656,7.209528606059539,1.5767966853823747,1.8820807522723344,1.6271899434535213,1.5504100374887215,2.007183555961119,1.9855696657327504,0.2420806935645215,0.3307769256418806,2.3764014579481527,-0.4280316286620419,0.4486124063085386,-0.1080012924311492,1,1.5504100374887215,1.4236635271805598,1.421130573878935,1.383247909222447,1.359819131308598,1.444559819451755,1.5850869598734016,1.5820679220730125,1.5493434819855942,1.9855696657327504,2.0357964456234097,1.9824272318009744,1.9505386130614972,1.975914413370252,2.003407675794284,2.131937790420168,2.063572699154757,2.0460194333722974,0.4668033453078659,0.8284438553657181,2.07867275118534,0.19626632714300793,1.0760424092782312,1.57689977699347
1.5430329574786177,1.637641157496587,1.0298537437457358,1.134855635652206,0.7089290813334704,0.9224133687499988,0.90478640830319,0.7577529860395311,7.004026442969166,7.273436425471433,1.5925204645051636,1.873133578898904,1.6777074058667432,1.590524126611087,2.012363629928457,1.966320668504052,0.2590863621207069,0.3107702567522507,2.172827787756024,-0.1125165212178987,0.0212227632188004,0.0137109182770742,1,1.590524126611087,1.4779829152971524,1.4283245587900386,1.4459707496468752,1.4505641159464462,1.4253919873869063,1.5352675109035907,1.4757225634719855,1.595571302870609,1.966320668504052,1.8936150562407892,1.902541112205259,1.8990970690660995,1.9161293459586024,1.9173040965356256,2.071647269953017,2.018512147534369,1.899687769640356,0.4466903775703569,0.8679006958749866,2.010037343141908,0.22891793975351174,1.01908599248735,1.6681825052483046
