FD_fpz,FD_pz,alpha_fpz,a1_fpz,a2_fpz,alpha_pz,a1_pz,a2_pz,shannon_fpz,shannon_pz,ApEn_Fpz,ApEn_pz,Samp_En_m0_Fpz,Samp_En_m1_Fpz,Samp_En_m0_pz,Samp_En_m1_pz,zcr_Fpz,zcr_pz,Kurt_Fpz,Skew_Fpz,Kurt_pz,Skew_pz,y,mse-fpz-1,mse-fpz-2,mse-fpz-3,mse-fpz-4,mse-fpz-5,mse-fpz-6,mse-fpz-7,mse-fpz-8,mse-fpz-9,mse-pz-1,mse-pz-2,mse-pz-3,mse-pz-4,mse-pz-5,mse-pz-6,mse-pz-7,mse-pz-8,mse-pz-9,act_Fpz,mob_Fpz,comp_Fpz,act_pz,mob_pz,comp_pz
1.3240682115163536,1.6071276121655964,1.258147018706352,1.6940486153397198,0.6256678521514313,1.0298929990139174,0.8783712435587986,0.8276242612860282,7.100591764970016,7.059592563547793,0.6740552810919374,1.6762253151384314,0.6565574166158578,0.5633844692822219,1.757785954886404,1.6487132326443363,0.0773591197065688,0.2734244748249416,0.4188018375264084,0.4663433350884659,1.5039100604216271,0.0153182072188973,1,0.5633844692822219,0.575522173246785,0.6199091207641809,0.6642433517131457,0.6782334800126683,0.7116751982706381,0.7646407279793896,0.7659177587658745,0.8191496959438291,1.6487132326443363,1.731466868431157,1.8536818542327211,1.7411862722397733,1.5764907980025753,1.5666883644073109,1.5755909829033934,1.414105396014884,1.422448915667195,7.24558519778452,0.2113943439097057,7.801219027906623,1.8804467962679197,0.9305956194316268,1.8307115308338358
1.345555146742359,1.5766378311659202,1.201259938488052,1.561801607653842,0.6487316582783498,1.095860866905536,0.9616405208651532,0.8871085545730244,7.1638091933111845,7.288452106101352,0.7144267628168435,1.5915187291494215,0.6696889068507795,0.5692478639301599,1.590855441047376,1.5141476831080918,0.0746915638546182,0.1950650216738913,0.4117282668493125,0.1260505212431197,0.0345362477028969,-0.0170921786629024,1,0.5692478639301599,0.6485211331900433,0.7472925494302082,0.8061816429199933,0.8501598872423731,0.8866896109385619,0.8935357954144659,0.8984288838946217,0.937196235926148,1.5141476831080918,1.67326566566346,1.7237818748552869,1.617701353708099,1.4820386441611828,1.5240502847681836,1.602704065056083,1.5049026495567597,1.3875300773189951,4.82832526443543,0.22671033415886907,7.123342501487434,1.2132376576858555,0.7056577746065262,2.3184090951896548
1.3361571994835764,1.5769315208566237,1.2835852683556406,1.5217427106643209,0.7861887671420897,0.9939954908594292,0.770541505037952,0.9047482706427008,7.146389315196231,7.33898775237578,0.6672424467699272,1.467806805498908,0.586461292312418,0.5666596219153265,1.5023373874922978,1.417935328657884,0.0630210070023341,0.1547182394131377,0.4829875594950965,0.3173993981816129,-0.3326730131445465,-0.0358224430567219,1,0.5666596219153265,0.7286830363277798,0.8409932604896859,0.8814105425509702,0.8340832309025176,0.8206378151888292,0.8151286478460105,0.7746746829054051,0.8277183033632813,1.417935328657884,1.772065260147928,2.018262442985759,1.9972458919299536,1.6308388951606734,1.6253998111233965,1.7518118274899332,1.5186027972421858,1.3880477936606457,2.7059362372971147,0.1853306849551651,7.982708905895954,0.9343046642420664,0.5184892048765828,2.364416626522441
1.4025269902553603,1.56402324438899,1.1785428446128483,1.485419571898294,0.6342032135287046,1.0635707333791833,0.9123438564571338,0.975727441250826,7.109402626676297,7.11403753803159,0.9236837891642682,1.363705760881285,0.8368156308774655,0.7733749667554465,1.329344039378587,1.2295253046546235,0.0936978992997665,0.1613871290430143,0.5720766763543716,0.1400897638960796,1.061093405472696,-0.2295771186359501,1,0.7733749667554465,0.9215716198346934,1.047066671186584,1.0468424330777002,0.9532597763520912,0.9424270704282708,0.9202527979625864,0.9510267289733187,0.8748898953264141,1.2295253046546235,1.5164186139347666,1.743802852680868,1.6528656858919664,1.4644731744349595,1.4052158624989806,1.545756344731538,1.3205698867982731,1.2819599949395972,1.8163144345268845,0.27685535285850843,5.70867080527029,0.9508034288092375,0.5491277021147238,2.7357325776179207
1.3968943718022169,1.5486470823309486,1.2258981691467614,1.4208678815352789,0.7627567919293293,1.0215426818307367,0.8722995208602986,0.8242932542973279,7.049755617170578,7.203293507495299,0.8750985692253197,1.387850457292236,0.7889014875361471,0.7281531004207238,1.3887216593822076,1.3025136439373413,0.094698232744248,0.1710570190063354,1.0447778958844165,0.3603876892783309,0.4865274616189023,0.0291625764450185,1,0.7281531004207238,0.8354768156555119,0.9108171723944736,0.9296315925528712,0.8742883812345111,0.9019913361009352,0.8713640733744732,0.8147424315545789,0.8480237861861163,1.3025136439373413,1.6795467803622914,1.8613865854772231,1.8328821629873973,1.5350309357781846,1.5588393384703694,1.6556391795783434,1.4511694239741293,1.3699653681294046,1.9649391205731241,0.29091412049564247,5.679277556011134,0.8494568636036078,0.5168481015082822,2.6622208565351375
1.4592672699956777,1.528754783309621,1.1984812331187176,1.287609145361077,0.8257325536779668,1.1159454246764486,0.950315006432118,1.03862452617129,7.212616831412417,7.207972832640494,1.071872417247485,1.2524785844603628,0.980325380165291,0.940968503107484,1.2327706403530367,1.153970052735347,0.1010336778926308,0.126375458486162,0.2368281138529484,0.3852410761169222,0.2262170283184956,-0.1705189665066246,1,0.940968503107484,1.114217235585488,1.2476349963184474,1.2578942449928887,1.1711935317187283,1.1817809304626448,1.146228718025837,1.0827846915105148,1.0527177411662454,1.153970052735347,1.527523923265783,1.6681556447986332,1.6451698426608468,1.3810923439255256,1.4956227145228749,1.4273216263141644,1.3600525364219087,1.264454562955821,1.0954363717670779,0.31486387545951605,4.8451456898174525,0.9829546126011374,0.40216304798782393,3.0363835822044916
1.5014936639085168,1.5845338567399911,1.176282021483326,1.354826879797562,0.7955658745970338,1.0773068753693078,0.8551623262150596,0.9766997838571,6.792355607337709,7.155334015278549,0.8968188541766442,1.5557009109457622,0.851394293205728,0.7049154762724467,1.5285234336847175,1.398966209942902,0.1440480160053351,0.1943981327109036,3.0039254317407664,-0.0151892070515605,1.3898393780372205,0.3150356570755238,1,0.7049154762724467,0.7923550141798422,0.9325090552925877,0.9003142220140993,0.8707897777981561,0.8813505334739141,0.8826935214107965,0.818693977404459,0.8902710597767175,1.398966209942902,1.6734252907971685,1.7665820374207004,1.6865982398324324,1.438041176656553,1.4547515528882955,1.5385962827508473,1.481631933427141,1.3812969151665042,2.417278547701413,0.6904426907629794,2.535144900978242,1.0552869308559156,0.7509461759144503,2.146239839018719
1.4351258146560522,1.5694552820591894,1.1920005499454005,1.438342399082874,0.7337293860225291,1.0020960848372962,0.874792631281917,0.8450269813677709,7.005490389754315,7.305500366002689,0.999415047022108,1.4845302106381983,0.9295233534764158,0.8270355641451188,1.4737178318676687,1.3818116909145832,0.0976992330776925,0.1617205735245081,1.691580947620194,0.6036962499605055,-0.1436225192569971,0.0247920706273395,1,0.8270355641451188,0.9520493913847208,1.0333551106203098,1.0746562190764906,1.0680496288898047,1.0319826025649566,1.0719355210493249,1.0895330814642148,1.0453199475946704,1.3818116909145832,1.7299005761206476,1.9735815648892656,1.9003042253796705,1.6222367741032735,1.5867313023864005,1.7512935944489365,1.497789906781458,1.4531681037899835,1.403475319734458,0.34522948815896665,4.834690952430624,0.791725244958353,0.5911125780651123,2.4549123932652064
1.4981379029788433,1.5257980408085678,1.145568029423688,1.096711344636244,0.8998625984779234,1.1197356357355577,0.8599440768004619,1.0596069137981283,7.06019914678169,7.274987566103798,1.2034806069987378,1.220762752128271,1.1492011355771423,1.1048468532623137,1.248159071695838,1.1477174840619162,0.1250416805601867,0.1280426808936312,1.4737130175122788,0.3277993299264997,0.0352603574618499,-0.1833922201017507,1,1.1048468532623137,1.3702253073025166,1.4971485876240158,1.395071876247634,1.19822032184147,1.2922782939221285,1.2400169037165705,1.1469741675492031,1.0942893592146286,1.1477174840619162,1.5458695995670058,1.7637165948270994,1.6598460014568457,1.4184023617160657,1.4700774743741107,1.4928128403696648,1.2714745378016772,1.2016409078348278,0.6869382440381087,0.35812073712645165,3.989049706988689,0.9929189906941586,0.3959081806709292,2.968366052983235
1.5190548563460389,1.5713153653423628,1.0147471737108176,1.055869299001739,0.7181231304044847,0.9873292664295696,0.7508847760570806,0.9556384621521742,7.131905598925853,7.266611588852222,1.3858727642924469,1.3820747529759894,1.3246583095834608,1.2917004540811403,1.4677419503137996,1.3215194139943538,0.158052684228076,0.1603867955985328,0.8241086038108958,0.3433253166332542,0.0189302839020557,0.0420254544681752,1,1.2917004540811403,1.5254235028374863,1.7084627241641357,1.6845206302837945,1.5138623365934925,1.4858137622669088,1.5582193957955115,1.304792504964127,1.281766186190714,1.3215194139943538,1.7696992871201125,2.030430820156386,1.955365615145336,1.61102705485649,1.6224560779751496,1.7189378840093543,1.6186766367784629,1.5661860067027755,0.4609900122171705,0.458637801093476,3.1983197341406484,0.7463140561646299,0.5080188038577045,2.286314516303578
